"","loc_tag","inout","ab","long","lat","date","PM1.0_CF1_ug/m3","PM2.5_CF1_ug/m3","PM10.0_CF1_ug/m3","RSSI_dbm","Temperature_F","Humidity_%","PM2.5_ATM_ug/m3","ADC","Pressure_hpa","IAQ"
"157","27th-Stanton","inside","A",-122.63826,45.543336,2020-11-24,19.0143472222222,29.1783611111111,32.8805,-59.6888888888889,78.3944444444444,26.1291666666667,22.8951944444444,NA,NA,NA
"158","27th-Stanton","inside","A",-122.63826,45.543336,2020-11-25,6.54151388888889,8.8605,9.68004166666667,-58.3916666666667,78.0722222222222,26.6527777777778,8.23176388888889,NA,NA,NA
"159","27th-Stanton","inside","A",-122.63826,45.543336,2020-11-26,17.8758194444444,25.8957222222222,28.9985972222222,-58.0291666666667,78.1222222222222,28.8055555555556,20.3248888888889,NA,NA,NA
"160","27th-Stanton","inside","A",-122.63826,45.543336,2020-11-27,12.7807638888889,17.7440972222222,19.1406944444444,-58.0347222222222,78.3194444444444,26.2986111111111,17.2139027777778,NA,NA,NA
"161","27th-Stanton","inside","A",-122.63826,45.543336,2020-11-28,19.6755138888889,30.7106666666667,34.7554027777778,-57.1055555555556,79.2458333333333,22.5222222222222,22.6092638888889,NA,NA,NA
"162","27th-Stanton","inside","A",-122.63826,45.543336,2020-11-29,8.35826388888889,11.7464027777778,12.8060277777778,-56.6083333333333,80.05,24.4888888888889,10.8859166666667,NA,NA,NA
"163","27th-Stanton","inside","A",-122.63826,45.543336,2020-11-30,4.42495821727019,6.11423398328691,6.50306406685237,-57.1378830083565,81.2061281337047,22.2158774373259,6.11384401114206,NA,NA,NA
"164","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-06,NA,NA,NA,NA,NA,NA,NA,0,868.00701754386,NA
"165","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-07,NA,NA,NA,NA,NA,NA,NA,NA,866.173666666667,NA
"166","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-13,NA,NA,NA,NA,NA,NA,NA,NA,1011.43240544629,NA
"167","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-14,NA,NA,NA,NA,NA,NA,NA,0,1022.26866666667,NA
"168","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-15,NA,NA,NA,NA,NA,NA,NA,NA,1029.00105702364,NA
"169","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-16,NA,NA,NA,NA,NA,NA,NA,0,1023.36056944444,NA
"170","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-17,NA,NA,NA,NA,NA,NA,NA,0,1017.02109874826,NA
"171","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-18,NA,NA,NA,NA,NA,NA,NA,0,1015.51098611111,NA
"172","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-19,NA,NA,NA,NA,NA,NA,NA,0,1016.53460361613,NA
"173","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-20,NA,NA,NA,NA,NA,NA,NA,0,1017.98620833333,NA
"174","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-21,NA,NA,NA,NA,NA,NA,NA,0,1015.80575,NA
"175","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-22,NA,NA,NA,NA,NA,NA,NA,0,1021.46950581395,NA
"176","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-23,NA,NA,NA,NA,NA,NA,NA,0,1017.01619444444,NA
"177","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-24,NA,NA,NA,NA,NA,NA,NA,0,1011.71116666667,NA
"178","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-25,NA,NA,NA,NA,NA,NA,NA,0,1024.27625,NA
"179","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-26,NA,NA,NA,NA,NA,NA,NA,0,1027.14258333333,NA
"180","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-27,NA,NA,NA,NA,NA,NA,NA,0,1024.818625,NA
"181","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-28,NA,NA,NA,NA,NA,NA,NA,0,1019.91401388889,NA
"182","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-29,NA,NA,NA,NA,NA,NA,NA,0,1016.257125,NA
"183","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-30,NA,NA,NA,NA,NA,NA,NA,0,1013.27386111111,NA
"184","27th-Stanton","inside","B",-122.63826,45.543336,2020-10-31,NA,NA,NA,NA,NA,NA,NA,0,1021.05622222222,NA
"185","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-01,NA,NA,NA,NA,NA,NA,NA,0,1017.9869123783,NA
"186","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-02,NA,NA,NA,NA,NA,NA,NA,0,1015.62505555556,NA
"187","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-03,NA,NA,NA,NA,NA,NA,NA,0,1010.83476388889,NA
"188","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-04,NA,NA,NA,NA,NA,NA,NA,0,1012.85431944444,NA
"189","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-05,NA,NA,NA,NA,NA,NA,NA,0,1016.03288888889,NA
"190","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-06,NA,NA,NA,NA,NA,NA,NA,0,1004.15504166667,NA
"191","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-07,NA,NA,NA,NA,NA,NA,NA,0,1003.96252089136,NA
"192","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-08,NA,NA,NA,NA,NA,NA,NA,0,1005.64748261474,NA
"193","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA,1018.38221448468,NA
"194","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-10,NA,NA,NA,NA,NA,NA,NA,0,1014.65041724618,NA
"195","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-11,NA,NA,NA,NA,NA,NA,NA,0,1014.62159722222,NA
"196","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-12,NA,NA,NA,NA,NA,NA,NA,0,1014.43782729805,NA
"197","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-13,NA,NA,NA,NA,NA,NA,NA,0,998.052799442897,NA
"198","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-14,NA,NA,NA,NA,NA,NA,NA,0,1011.77536111111,NA
"199","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-15,NA,NA,NA,NA,NA,NA,NA,0,1009.03301388889,NA
"200","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-16,NA,NA,NA,NA,NA,NA,NA,0,1011.92602777778,NA
"201","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-17,NA,NA,NA,NA,NA,NA,NA,0,995.070652482269,NA
"202","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-18,NA,NA,NA,NA,NA,NA,NA,0,999.865180555556,NA
"203","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-19,NA,NA,NA,NA,NA,NA,NA,0,1014.44469444444,NA
"204","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-20,NA,NA,NA,NA,NA,NA,NA,0,1026.20461111111,NA
"205","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-21,NA,NA,NA,NA,NA,NA,NA,0,1025.77458333333,NA
"206","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-22,NA,NA,NA,NA,NA,NA,NA,0,1015.17684722222,NA
"207","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-23,NA,NA,NA,NA,NA,NA,NA,0,1011.04391666667,NA
"208","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-24,NA,NA,NA,NA,NA,NA,NA,0,1015.44788888889,NA
"209","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-25,NA,NA,NA,NA,NA,NA,NA,0,1012.89141666667,NA
"210","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-26,NA,NA,NA,NA,NA,NA,NA,0,1023.65547222222,NA
"211","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-27,NA,NA,NA,NA,NA,NA,NA,0,1023.01026388889,NA
"212","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-28,NA,NA,NA,NA,NA,NA,NA,0,1020.95059722222,NA
"213","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-29,NA,NA,NA,NA,NA,NA,NA,0,1019.94116666667,NA
"214","27th-Stanton","inside","B",-122.63826,45.543336,2020-11-30,NA,NA,NA,NA,NA,NA,NA,0,1015.95536211699,NA
"215","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-01,2.63656944444444,3.56204166666667,3.74465277777778,-70.2180555555556,77.4208333333333,44.3555555555556,3.56204166666667,NA,NA,NA
"216","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-02,1.88281944444444,2.61154166666667,2.76468055555556,-70.9013888888889,83.45,42.5486111111111,2.61088888888889,NA,NA,NA
"217","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-03,1.16652777777778,1.73356944444444,1.88736111111111,-77.6541666666667,83.7277777777778,42.4791666666667,1.73356944444444,NA,NA,NA
"218","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-04,4.521375,6.48433333333333,6.81279166666667,-73.1680555555556,84.0902777777778,37.0902777777778,6.48116666666667,NA,NA,NA
"219","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-05,9.13586111111111,15.2814444444444,16.146375,-75.7319444444445,75.9347222222222,45.2388888888889,15.0944583333333,NA,NA,NA
"220","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-06,12.2757083333333,20.1264305555556,21.1187361111111,-75.3916666666667,76.4541666666667,47.8125,19.5063888888889,NA,NA,NA
"221","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-07,7.520875,10.7349305555556,11.252625,-72.1597222222222,81.6486111111111,40.7458333333333,9.71083333333333,NA,NA,NA
"222","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-08,34.9879027777778,51.6975138888889,55.1107361111111,-75.35,78.5888888888889,14.7569444444444,35.6248888888889,NA,NA,NA
"223","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-09,18.7601944444444,27.641875,28.8937777777778,-65.2166666666667,81.2472222222222,12.6166666666667,23.023125,NA,NA,NA
"224","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-10,82.6352083333333,157.123277777778,172.287347222222,-67.0847222222222,81.5791666666667,19.5763888888889,109.206625,NA,NA,NA
"225","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-11,225.598583333333,556.413638888889,664.655777777778,-70.2777777777778,68.0333333333333,44.9194444444444,370.099805555556,NA,NA,NA
"226","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-12,189.035034770515,448.189360222531,556.812294853964,-68.9374130737135,64.2781641168289,58.4979137691238,297.893922114047,NA,NA,NA
"227","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-13,265.379348127601,782.060610263523,1146.77947295423,-73.005547850208,62.5963938973648,61.9833564493759,520.483841886269,NA,NA,NA
"228","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-14,239.277593880389,697.542350486787,1019.39949930459,-71.1863699582754,67.6689847009736,58.5034770514604,464.18826147427,NA,NA,NA
"229","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-15,210.795402777778,556.212236111111,758.042861111111,-73.3875,73.6513888888889,53.9041666666667,370.015305555556,NA,NA,NA
"230","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-16,177.919625,409.789861111111,510.28475,-66.9055555555556,69.6097222222222,58.0263888888889,272.385833333333,NA,NA,NA
"231","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-17,189.641888888889,437.201555555556,551.406277777778,-62.4986111111111,70.4361111111111,59.6,290.637666666667,NA,NA,NA
"232","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-18,72.8374722222222,151.965236111111,179.072541666667,-69.9902777777778,71.2541666666667,65.9541666666667,101.798013888889,NA,NA,NA
"233","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-19,5.4175,8.40884722222222,9.05173611111111,-75.1875,69.5236111111111,64.4055555555556,8.40880555555556,NA,NA,NA
"234","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-20,2.62325,4.17255555555556,4.51723611111111,-74.9180555555556,73.0458333333333,56.4361111111111,4.16997222222222,NA,NA,NA
"235","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-21,19.6774444444444,30.7177361111111,32.4299722222222,-76.3902777777778,70.0569444444444,56.4833333333333,24.6037638888889,NA,NA,NA
"236","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-22,3.34850767085077,5.39030683403068,5.79654114365411,-67.9595536959554,74.1143654114365,51.9372384937238,4.88163179916318,NA,NA,NA
"237","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-23,9.77423131170663,14.8684062059238,15.7439069111425,-67.1847672778561,70.4203102961918,56.8772919605078,13.4545698166432,NA,NA,NA
"238","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-24,0.881027777777778,1.77847222222222,2.35527777777778,-70.5430555555556,68.8666666666667,65.5486111111111,1.77847222222222,NA,NA,NA
"239","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-25,2.03984722222222,3.47986111111111,4.357875,-72.1291666666667,65.8916666666667,64.9069444444444,3.47986111111111,NA,NA,NA
"240","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-26,1.82106944444444,2.80715277777778,3.14868055555556,-69.8236111111111,66.4805555555556,66.6180555555556,2.80715277777778,NA,NA,NA
"241","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-27,7.03441666666667,10.39325,11.0519583333333,-70.5958333333333,68.0527777777778,56.2402777777778,10.3910138888889,NA,NA,NA
"242","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-28,3.38463888888889,4.78333333333333,5.12527777777778,-70.3513888888889,70.475,50.7291666666667,4.77718055555556,NA,NA,NA
"243","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-29,3.36415277777778,4.59580555555556,4.93804166666667,-72.2986111111111,76.0208333333333,39.9444444444444,4.59369444444444,NA,NA,NA
"244","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-09-30,9.37644699140401,12.6925071633238,13.3386819484241,-73.9068767908309,74.6919770773639,46.2593123209169,12.6856017191977,NA,NA,NA
"245","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-01,17.9972361111111,27.9878194444444,28.4353472222222,-68.4361111111111,73.5375,55.3972222222222,26.6523194444444,NA,NA,NA
"246","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-02,23.0390555555556,34.7659027777778,36.0884583333333,-66.8513888888889,72.9805555555556,55.8180555555556,32.4561111111111,NA,NA,NA
"247","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-03,23.0652361111111,37.7374722222222,39.4514027777778,-69.1930555555556,72.8402777777778,56.8833333333333,34.4048333333333,NA,NA,NA
"248","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-04,14.6216527777778,23.7217361111111,24.7183055555556,-75.3125,70.0430555555556,58.1236111111111,23.1964444444444,NA,NA,NA
"249","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-05,9.95376388888889,17.7139583333333,18.788,-71.6888888888889,68.9166666666667,56.3986111111111,17.7028333333333,NA,NA,NA
"250","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-06,9.99845833333333,16.3511805555556,17.2588055555556,-71.65,70.1236111111111,53.3833333333333,16.3252361111111,NA,NA,NA
"251","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-07,11.0318888888889,17.2784305555556,18.1347777777778,-70.2819444444444,71.0819444444444,55.6166666666667,17.2221527777778,NA,NA,NA
"252","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-08,13.647125,21.6945416666667,22.8690277777778,-70.3361111111111,67.1972222222222,62.3180555555556,20.4292638888889,NA,NA,NA
"253","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-09,10.0166805555556,15.8305,16.6773333333333,-68.6902777777778,69.4805555555556,56.6638888888889,15.8300138888889,NA,NA,NA
"254","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-10,3.57791666666667,6.2725,6.885375,-68.8388888888889,65.1833333333333,65.1694444444445,6.27019444444444,NA,NA,NA
"255","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-11,1.89348611111111,3.14051388888889,3.67416666666667,-69.5083333333333,59.6347222222222,70.2875,3.13823611111111,NA,NA,NA
"256","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-12,0.685897079276773,1.48151599443672,2.00834492350487,-69.452016689847,64.3310152990264,65.6689847009736,1.48151599443672,NA,NA,NA
"257","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-13,2.35624301675978,3.75581005586592,4.35694134078212,-71.7276536312849,63.4315642458101,63.5474860335196,3.75437150837989,NA,NA,NA
"258","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-14,3.72906944444444,6.69545833333333,8.13966666666667,-68.6805555555556,61.4375,60.9833333333333,6.69454166666667,NA,NA,NA
"259","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-15,9.80801388888889,15.1345972222222,16.3867083333333,-67.9666666666667,58.1277777777778,57.6875,15.1185694444444,NA,NA,NA
"260","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-16,16.0140833333333,23.4134861111111,24.8437777777778,-68.0611111111111,60.5263888888889,56.1361111111111,22.9792083333333,NA,NA,NA
"261","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-17,5.34097629009763,7.74510460251046,8.24906555090656,-70.2036262203626,67.1827057182706,56.0083682008368,7.32733612273361,NA,NA,NA
"262","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-18,10.1464722222222,14.9383611111111,16.132,-69.9763888888889,65.8597222222222,54.7861111111111,14.6710972222222,NA,NA,NA
"263","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-19,1.71547222222222,2.46680555555556,2.69186111111111,-69.6458333333333,66.1458333333333,61.4805555555556,2.46615277777778,NA,NA,NA
"264","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-20,4.22195833333333,6.92295833333333,7.79120833333333,-70.3388888888889,62.6680555555556,56.1,6.92216666666667,NA,NA,NA
"265","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-21,1.78720833333333,2.81054166666667,3.23838888888889,-71.4694444444444,60.2972222222222,56.5138888888889,2.81054166666667,NA,NA,NA
"266","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-22,11.7897916666667,18.7855138888889,20.5022916666667,-70.7666666666667,52.4375,57.0180555555556,18.7036944444444,NA,NA,NA
"267","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-23,13.097625,18.9300138888889,20.2109861111111,-73.6138888888889,50.6444444444444,58.2638888888889,18.9218611111111,NA,NA,NA
"268","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-24,5.61998611111111,8.19473611111111,8.73858333333333,-73,56.9222222222222,58.8236111111111,7.31626388888889,NA,NA,NA
"269","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-25,6.36661111111111,9.30108333333333,9.98534722222222,-73.5305555555556,47.1305555555556,33.7333333333333,9.24748611111111,NA,NA,NA
"270","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-26,9.17240277777778,13.7957638888889,14.7953472222222,-72.1486111111111,47.825,34.2194444444444,13.7918055555556,NA,NA,NA
"271","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-27,33.36,53.251125,57.9520972222222,-76.2972222222222,49.6972222222222,50.5722222222222,43.8535555555556,NA,NA,NA
"272","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-28,24.5084027777778,38.1947222222222,41.0756805555556,-75.6722222222222,54.525,58.3222222222222,32.9929305555556,NA,NA,NA
"273","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-29,15.4759357541899,23.2712430167598,24.6541759776536,-74.6061452513967,58.5712290502793,61.4608938547486,21.7685754189944,NA,NA,NA
"274","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-30,24.286842837274,38.928942976356,41.4810709318498,-74.2614742698192,57.3824756606398,64.9165507649513,31.243685674548,NA,NA,NA
"275","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-10-31,15.2942916666667,23.6126388888889,24.6595555555556,-75.4486111111111,53.8527777777778,58.4291666666667,21.6032361111111,NA,NA,NA
"276","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-11-01,15.9607777777778,23.6413472222222,25.3622777777778,-72.3611111111111,56.0472222222222,55.6055555555556,21.8389861111111,NA,NA,NA
"277","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-11-02,25.4451388888889,38.6597361111111,41.3730555555556,-76.3361111111111,57.0416666666667,51.3222222222222,33.9286805555556,NA,NA,NA
"278","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-11-03,43.2769583333333,66.4049583333333,70.9990694444444,-76.2222222222222,54.6208333333333,65.9666666666667,50.3219027777778,NA,NA,NA
"279","36th & SE Woodward","outside","A",-122.626231,45.501722,2020-11-04,3.88831944444444,5.58488888888889,5.90977777777778,-78.1361111111111,66.2208333333333,68.3458333333333,5.48661111111111,NA,NA,NA
